ticker,direction,entry_date,exit_date,entry_price,exit_price,shares,days_held,pnl_dollars,pnl_pct,reason
AES,long,2019-04-29,2019-05-07,13.041994094848633,12.619808197021484,1826.0,6,-770.911449432373,-0.03237126889927858,stop_loss
CCL,short,2019-05-01,2019-05-07,52.86852264404297,50.8416748046875,459.0,4,930.3231582641602,0.03833751612470765,mean_revert
CNP,short,2019-04-30,2019-05-08,25.261775970458984,24.813581466674805,947.0,6,424.44019508361816,0.017742002949764753,mean_revert
AXP,short,2019-04-26,2019-05-10,106.9936294555664,107.77609252929688,222.0,10,-173.70680236816406,-0.007313174417131249,max_holding
COF,short,2019-04-26,2019-05-10,82.789306640625,80.19477844238281,287.0,10,744.6295928955078,0.03133892894531192,max_holding
CB,short,2019-04-26,2019-05-10,127.25350952148438,128.81106567382812,187.0,10,-291.26300048828125,-0.01223978936377221,max_holding
CL,short,2019-04-26,2019-05-10,60.0721321105957,60.240638732910156,396.0,10,-66.72862243652344,-0.002805071443181412,max_holding
AFL,short,2019-04-30,2019-05-10,42.52602005004883,43.27729415893555,563.0,8,-422.96732330322266,-0.017666221950762027,stop_loss
BALL,short,2019-05-03,2019-05-10,56.61949157714844,59.16801071166992,409.0,5,-1042.344326019287,-0.04501133909068982,stop_loss
CHRW,long,2019-04-29,2019-05-13,68.547607421875,67.65177154541016,333.0,10,-298.31334686279297,-0.013068813196519584,max_holding
CAH,short,2019-04-30,2019-05-13,40.10744094848633,37.93367385864258,597.0,9,1297.7389526367188,0.054198598525289084,mean_revert
DD,long,2019-05-06,2019-05-13,78.01305389404297,70.16999816894531,163.0,5,-1278.418083190918,-0.1005351711490498,stop_loss
A,long,2019-05-13,2019-05-15,70.03801727294922,64.15726470947266,331.0,2,-1946.5290985107422,-0.0839651491069249,stop_loss
AMT,short,2019-05-13,2019-05-15,161.5081024169922,164.4530792236328,143.0,2,-421.1316833496094,-0.01823423569820102,stop_loss
ACN,long,2019-05-07,2019-05-16,155.45849609375,159.23902893066406,153.0,7,578.4215240478516,0.024318599059611343,mean_revert
APD,short,2019-05-03,2019-05-17,176.20504760742188,176.49093627929688,131.0,10,-37.451416015625,-0.0016224771977698905,max_holding
CTSH,long,2019-05-03,2019-05-17,52.93436813354492,53.104122161865234,184.0,10,31.2347412109375,0.0032068773899794232,max_holding
CASY,short,2019-05-10,2019-05-17,128.9880828857422,125.98523712158203,178.0,5,534.5065460205078,0.023280024766474595,mean_revert
AES,long,2019-05-07,2019-05-21,12.619808197021484,12.49765682220459,1813.0,10,-221.46044254302979,-0.009679336873418138,max_holding
AIG,short,2019-05-07,2019-05-21,41.745887756347656,43.571739196777344,570.0,10,-1040.7353210449219,-0.04373727661719347,max_holding
AIZ,short,2019-05-10,2019-05-22,85.31147766113281,87.9971923828125,270.0,8,-725.1429748535156,-0.031481282417210744,stop_loss
BALL,short,2019-05-10,2019-05-22,59.16801071166992,56.58268356323242,332.0,8,858.32861328125,0.04369467753506181,mean_revert
DTE,short,2019-05-10,2019-05-22,84.20714569091797,85.75119018554688,274.0,8,-423.0681915283203,-0.018336264481595376,stop_loss
AFL,short,2019-05-10,2019-05-24,43.27729415893555,44.13035202026367,533.0,10,-454.6798400878906,-0.01971144171341388,max_holding
CIEN,long,2019-05-10,2019-05-24,35.06999969482422,35.189998626708984,416.0,10,49.9195556640625,0.003421697545736665,max_holding
AEE,short,2019-05-13,2019-05-28,60.767635345458984,60.5395393371582,381.0,10,86.90457916259766,0.00375357716330534,max_holding
DRI,short,2019-05-21,2019-05-28,101.49541473388672,96.08634185791016,225.0,4,1217.0413970947266,0.0532937659317787,mean_revert
C,long,2019-05-14,2019-05-29,50.940250396728516,49.7303581237793,458.0,10,-554.1306610107422,-0.023751203881536485,max_holding
A,long,2019-05-15,2019-05-30,64.15726470947266,63.44588088989258,245.0,10,-174.28903579711914,-0.011088125760994985,max_holding
ARE,short,2019-05-16,2019-05-31,110.528076171875,110.47528076171875,207.0,10,10.92864990234375,0.0004776651506550363,max_holding
EOG,long,2019-05-24,2019-05-31,64.34780883789062,60.44971466064453,299.0,4,-1165.530158996582,-0.06057850683100084,stop_loss
AMT,short,2019-05-17,2019-06-03,166.0609130859375,171.6884765625,138.0,10,-776.603759765625,-0.033888549520682223,max_holding
ADI,long,2019-05-17,2019-06-03,88.63882446289062,84.92174530029297,137.0,10,-509.2398452758789,-0.04193511348014145,max_holding
CPT,short,2019-05-17,2019-06-03,80.42311096191406,80.8918685913086,285.0,10,-133.5959243774414,-0.0058286433313493756,max_holding
AIZ,short,2019-05-22,2019-06-04,87.9971923828125,91.57353973388672,258.0,8,-922.6976165771484,-0.04064160746761219,stop_loss
BF-B,long,2019-05-31,2019-06-04,43.75204849243164,45.32775115966797,511.0,2,805.1840629577637,0.03601437467571142,mean_revert
L,short,2019-05-21,2019-06-05,50.94831085205078,51.92315673828125,449.0,10,-437.70580291748047,-0.019134017790331297,max_holding
CHRW,long,2019-05-28,2019-06-05,66.77283477783203,68.4546127319336,342.0,6,575.1680603027344,0.025186559170315433,mean_revert
CL,long,2019-05-28,2019-06-05,59.06953048706055,60.5944938659668,387.0,6,590.1608276367188,0.025816412731438594,mean_revert
AXP,long,2019-05-31,2019-06-05,104.36431884765625,107.46676635742188,214.0,3,663.9237670898438,0.029727090101496868,mean_revert
CB,short,2019-05-22,2019-06-06,131.73915100097656,132.3087921142578,172.0,10,-97.978271484375,-0.004324007775615825,max_holding
MRK,short,2019-05-22,2019-06-06,61.72330093383789,62.07390594482422,369.0,10,-129.37324905395508,-0.005680269941527379,max_holding
APD,short,2019-06-04,2019-06-06,179.6268768310547,186.2183837890625,124.0,2,-817.3468627929688,-0.03669554954299714,stop_loss
AME,long,2019-05-29,2019-06-07,79.48434448242188,81.75287628173828,291.0,7,660.1427536010742,0.028540611539145257,mean_revert
ESS,short,2019-05-24,2019-06-10,226.192626953125,230.1106414794922,100.0,10,-391.80145263671875,-0.01732158372774519,max_holding
EQT,long,2019-05-28,2019-06-10,17.38921546936035,15.943181991577148,902.0,9,-1304.3221969604492,-0.08315691299191166,stop_loss
DG,short,2019-06-03,2019-06-11,116.51809692382812,122.39813995361328,190.0,6,-1117.2081756591797,-0.050464633263184365,stop_loss
