range_day,range_width_pips,direction,trigger_kind,entry_time,exit_time,vix_at_entry,high_vix,entry_price,sl,tp,exit_price,sl_dist,r_multiple,exit_reason,hold_bars
2021-08-26,5.60000000000116,long,fractal,2021-08-26 07:50:00+02:00,2021-08-26 08:10:00+02:00,16.790000915527344,False,1.1768665208968525,1.176420099920336,1.177064950039832,1.1764035790234835,0.00042990007966400075,-1.0768592407120794,stop,4
2021-08-27,5.00000000000167,long,fractal,2021-08-27 08:25:00+02:00,2021-08-27 08:25:00+02:00,18.84000015258789,False,1.1762565208968525,1.1757188118267416,1.176500594086629,1.1764840731897765,0.0005211881732581984,0.436602948032184,take_profit,0
2021-08-30,4.599999999999049,short,fractal,2021-08-30 07:30:00+02:00,2021-08-30 07:40:00+02:00,16.389999389648438,False,1.1802934791031474,1.180723580861914,1.180103209569043,1.1801197304658955,0.0004135808619140366,0.42010802058839203,take_profit,2
2021-08-31,7.999999999999119,long,fractal,2021-08-31 09:00:00+02:00,2021-08-31 09:00:00+02:00,16.190000534057617,False,1.1825165208968527,1.181820948345569,1.1828395258272157,1.1828230049303632,0.0006790516544310932,0.4513412661770106,take_profit,0
2021-09-01,5.9000000000009045,short,fractal,2021-09-01 08:10:00+02:00,2021-09-01 08:15:00+02:00,16.479999542236328,False,1.1798834791031474,1.1805458224296717,1.179577088785164,1.1795936096820165,0.0006458224296717309,0.44883764919436153,take_profit,1
2021-09-02,3.8000000000004697,long,choch,2021-09-02 07:30:00+02:00,2021-09-02 07:45:00+02:00,16.110000610351562,False,1.1838865208968525,1.183512186644521,1.1840489066777395,1.184032385780887,0.00035781335547895824,0.40765634317702293,take_profit,3
2021-09-03,3.1999999999987594,short,fractal,2021-09-03 07:50:00+02:00,2021-09-03 08:05:00+02:00,16.40999984741211,False,1.1879034791031475,1.1883551469572964,1.187702426521352,1.1877189474182046,0.0004351469572962921,0.4240675060431955,take_profit,3
2021-09-06,3.4000000000000696,short,fractal,2021-09-06 07:40:00+02:00,2021-09-06 07:55:00+02:00,16.40999984741211,False,1.1867634791031474,1.1871843891300249,1.1865778054349874,1.1872009100268774,0.0004043891300250285,-1.0817079175767652,stop,3
2021-09-07,7.300000000001194,short,choch,2021-09-07 07:20:00+02:00,2021-09-07 08:00:00+02:00,16.40999984741211,False,1.1873434791031474,1.1879510411953536,1.1870644794023233,1.1870810002991758,0.0005910411953535778,0.44409561640545897,take_profit,8
2021-09-08,2.4000000000001798,short,choch,2021-09-08 09:35:00+02:00,2021-09-08 09:45:00+02:00,18.139999389648438,False,1.1839334791031475,1.1849584764081467,1.1834457617959266,1.1834622826927792,0.0010084764081466175,0.46723592794229946,take_profit,2
2021-09-09,7.200000000000539,long,fractal,2021-09-09 09:05:00+02:00,2021-09-09 09:10:00+02:00,17.959999084472656,False,1.1817665208968526,1.180963035565684,1.1821434822171581,1.1821269613203056,0.000786964434316174,0.45801361247812733,take_profit,1
2021-09-10,3.5000000000007248,long,choch,2021-09-10 07:20:00+02:00,2021-09-10 07:55:00+02:00,18.799999237060547,False,1.1832165208968526,1.182754788054731,1.1834226059726345,1.1827382671578786,0.0004452119452689339,-1.0742158741611023,stop,7
2021-09-13,12.099999999999334,short,choch,2021-09-13 08:00:00+02:00,2021-09-13 08:10:00+02:00,20.950000762939453,True,1.1792234791031475,1.179927638944626,1.1789452975951604,1.178961818492013,0.0006876389446260549,0.380520348911917,take_profit,2
2021-09-14,4.999999999999449,short,fractal,2021-09-14 07:50:00+02:00,2021-09-14 08:00:00+02:00,19.3700008392334,False,1.1812934791031475,1.1817893192433586,1.1810703403783207,1.1810868612751733,0.00047931924335858667,0.43106516343156814,take_profit,2
2021-09-15,4.799999999998139,short,fractal,2021-09-15 08:05:00+02:00,2021-09-15 08:35:00+02:00,19.459999084472656,False,1.1803834791031473,1.1810015156505556,1.180099242174722,1.1801157630715746,0.0006015156505556558,0.445069103896819,take_profit,6
2021-09-17,4.8000000000003595,long,fractal,2021-09-17 07:40:00+02:00,2021-09-17 08:00:00+02:00,18.690000534057617,False,1.1769965208968525,1.1765516652920602,1.1771941673539696,1.177177646457117,0.0004283347079396048,0.42285987314891,take_profit,4
2021-09-20,5.599999999998939,long,choch,2021-09-20 07:55:00+02:00,2021-09-20 08:35:00+02:00,20.809999465942383,True,1.1717365208968527,1.171256226840239,1.171918759925612,1.1712397059433863,0.00046377315976127686,-1.0712455928282894,stop,8
2021-09-21,5.199999999998539,long,fractal,2021-09-21 07:45:00+02:00,2021-09-21 08:05:00+02:00,25.709999084472656,True,1.1734965208968526,1.173032994253371,1.1736715738914125,1.1730164733565185,0.00044700574662912804,-1.0739180512872373,stop,4
2021-09-22,6.900000000000794,long,choch,2021-09-22 07:15:00+02:00,2021-09-22 08:00:00+02:00,24.360000610351562,True,1.1724265208968525,1.171908144171068,1.1726250810695422,1.1718916232742154,0.0005018558289319803,-1.0658392147710627,stop,9
2021-09-23,4.699999999999704,long,fractal,2021-09-23 08:10:00+02:00,2021-09-23 08:15:00+02:00,20.8700008392334,True,1.1708365208968525,1.1702022903690366,1.1710847326989844,1.1710682118021318,0.000617709630963486,0.3750806101532166,take_profit,1
2021-09-24,5.9000000000009045,short,fractal,2021-09-24 07:55:00+02:00,2021-09-24 08:25:00+02:00,18.6299991607666,False,1.1737434791031474,1.174219942907752,1.1735300285461239,1.1735465494429764,0.0004599429077521356,0.428161097500945,take_profit,6
2021-09-27,3.4999999999985043,short,fractal,2021-09-27 07:50:00+02:00,2021-09-27 07:55:00+02:00,17.75,False,1.1721734791031475,1.1725824338075304,1.171993783096235,1.1720103039930876,0.0003924338075302564,0.41580288682783867,take_profit,1
2021-09-28,7.399999999999629,long,choch,2021-09-28 07:45:00+02:00,2021-09-28 08:10:00+02:00,18.760000228881836,False,1.1699765208968527,1.1694969596660107,1.1701915201669948,1.1694804387691582,0.0004630403339892676,-1.0713583488948786,stop,5
2021-09-29,4.199999999998649,long,fractal,2021-09-29 08:15:00+02:00,2021-09-29 09:00:00+02:00,23.25,True,1.1682265208968525,1.16734342352913,1.168581389916087,1.1673269026322775,0.0008665764708699099,-1.0381291147589042,stop,9
2021-09-30,7.200000000000539,short,choch,2021-09-30 08:25:00+02:00,2021-09-30 09:05:00+02:00,22.559999465942383,True,1.1598534791031474,1.1608234846584866,1.1594613637177913,1.1594778846146439,0.0009534846584866221,0.3939177050836837,take_profit,8
2021-10-01,6.200000000000649,short,fractal,2021-10-01 07:55:00+02:00,2021-10-01 08:30:00+02:00,23.139999389648438,True,1.1575934791031475,1.1582462393023774,1.1573373260132669,1.15826276019923,0.000636239302377263,-1.0519329654451084,stop,7
2021-10-04,6.999999999999229,long,choch,2021-10-04 07:50:00+02:00,2021-10-04 08:05:00+02:00,21.100000381469727,True,1.1597165208968525,1.159218759143412,1.1599062460813947,1.1598897251845421,0.0004812408565878826,0.35991185145353977,take_profit,3
2021-10-05,5.300000000001415,short,choch,2021-10-05 08:05:00+02:00,2021-10-05 08:50:00+02:00,22.959999084472656,True,1.1593834791031474,1.160000994658421,1.1591424308606766,1.1600175155552737,0.0006009946584210126,-1.0549785147708761,stop,9
2021-10-07,3.20000000000098,short,choch,2021-10-07 07:40:00+02:00,2021-10-07 07:45:00+02:00,21.0,True,1.1553334791031475,1.1557950459152961,1.155159266036302,1.1551757869331545,0.00044504591529596134,0.35432786724532656,take_profit,1
2021-10-08,6.800000000000139,short,fractal,2021-10-08 08:25:00+02:00,2021-10-08 10:45:00+02:00,19.540000915527344,False,1.1546134791031475,1.1553273612887849,1.1542813193556076,1.1553438821856374,0.0006973612887847492,-1.047381169899437,stop,28
2021-10-11,3.1000000000003247,long,fractal,2021-10-11 07:35:00+02:00,2021-10-11 08:00:00+02:00,18.770000457763672,False,1.1573765208968525,1.1569202306084772,1.1575798846957615,1.157563363798909,0.000439769391522866,0.4248656356218449,take_profit,5
2021-10-12,4.500000000000615,long,fractal,2021-10-12 09:15:00+02:00,2021-10-12 10:30:00+02:00,20.0,False,1.1559265208968525,1.1551271100447833,1.1563014449776083,1.1562849240807558,0.0007828899552166011,0.45779509816813807,take_profit,15
2021-10-13,3.00000000000189,short,choch,2021-10-13 07:20:00+02:00,2021-10-13 08:30:00+02:00,19.850000381469727,False,1.1549934791031475,1.1553789553460676,1.1548255223269663,1.154842043223819,0.0003689553460674745,0.4104450062662825,take_profit,14
2021-10-14,5.9000000000009045,short,fractal,2021-10-14 07:40:00+02:00,2021-10-14 07:55:00+02:00,18.639999389648438,False,1.1591034791031474,1.1596305592481386,1.1588647203759306,1.1588812412727831,0.0005105592481387334,0.4352831354527683,take_profit,3
2021-10-15,2.9999999999996696,short,choch,2021-10-15 07:45:00+02:00,2021-10-15 07:50:00+02:00,16.860000610351562,False,1.1606034791031474,1.1609695367667854,1.1604452316166072,1.1604617525134597,0.0003495367667854743,0.40546976214001523,take_profit,1
2021-10-18,5.1000000000001044,short,fractal,2021-10-18 08:15:00+02:00,2021-10-18 08:20:00+02:00,16.299999237060547,False,1.1577434791031473,1.1583413325988994,1.1574693337005502,1.1574858545974027,0.0005813325988995226,0.4431619803057913,take_profit,1
2021-10-19,10.200000000000209,long,fractal,2021-10-19 08:05:00+02:00,2021-10-19 08:50:00+02:00,16.309999465942383,False,1.1654465208968525,1.1646789082925488,1.1658055458537255,1.1646623873956963,0.0007510917074510484,-1.0439916901989665,stop,9
2021-10-21,14.699999999998603,short,fractal,2021-10-21 08:25:00+02:00,2021-10-21 08:35:00+02:00,15.489999771118164,False,1.1654934791031475,1.1661237626027885,1.1652031186986058,1.1652196395954584,0.0006137626027884631,0.44616518902421837,take_profit,2
2021-10-25,6.500000000000394,short,choch,2021-10-25 07:25:00+02:00,2021-10-25 08:20:00+02:00,15.430000305175781,False,1.1657134791031474,1.166244205763859,1.1654728971180706,1.1654894180149231,0.0005142057638588657,0.435742078312753,take_profit,11
2021-10-26,5.800000000000249,long,choch,2021-10-26 08:30:00+02:00,2021-10-26 09:00:00+02:00,15.239999771118164,False,1.1605165208968526,1.159917277628969,1.1607913611855156,1.1599007567321165,0.0005827223710311178,-1.0567024630384503,stop,6
2021-10-27,4.999999999999449,short,fractal,2021-10-27 10:05:00+02:00,2021-10-27 10:30:00+02:00,15.979999542236328,False,1.1600534791031474,1.1610745867331802,1.1595677066334098,1.1595842275302624,0.001004586733180238,0.46710906822301257,take_profit,5
2021-10-28,3.6999999999998145,short,fractal,2021-10-28 07:50:00+02:00,2021-10-28 07:55:00+02:00,16.979999542236328,False,1.1603634791031474,1.1607618016267807,1.1601890991866095,1.160205620083462,0.00038180162678080605,0.4134582165517446,take_profit,1
2021-10-29,13.400000000001189,short,fractal,2021-10-29 09:20:00+02:00,2021-10-29 10:00:00+02:00,16.530000686645508,False,1.1671334791031474,1.1681403122047913,1.1666548438976043,1.1666713647944569,0.0009903122047913654,0.4666349727436023,take_profit,8
2021-11-02,5.20000000000076,short,choch,2021-11-02 07:20:00+01:00,2021-11-02 08:00:00+01:00,16.40999984741211,False,1.1601734791031475,1.1608215295679174,1.1598742352160414,1.16083805046477,0.0006315295679174447,-1.0523202639806273,stop,8
2021-11-03,5.20000000000076,long,fractal,2021-11-03 09:05:00+01:00,2021-11-03 09:15:00+01:00,16.030000686645508,False,1.1582465208968526,1.1575741389611893,1.1585579305194056,1.158541409622553,0.0006558610388108143,0.44962074014194287,take_profit,2
2021-11-05,4.3999999999999595,short,fractal,2021-11-05 07:20:00+01:00,2021-11-05 08:10:00+01:00,15.4399995803833,False,1.1553134791031474,1.155850917853593,1.1550695410732035,1.1558674387504455,0.000520917853593051,-1.0634299505711673,stop,10
2021-11-08,3.5000000000007248,long,fractal,2021-11-08 08:40:00+01:00,2021-11-08 08:55:00+01:00,16.479999542236328,False,1.1555965208968526,1.154814263681767,1.1559628681591165,1.155946347262264,0.0007657363182330486,0.45684964534344735,take_profit,3
2021-11-10,7.999999999999119,short,choch,2021-11-10 08:00:00+01:00,2021-11-10 08:10:00+01:00,17.780000686645508,False,1.1576734791031476,1.1582323447990626,1.1574188276004689,1.1574353484973214,0.0005423447990625233,0.4390760384127184,take_profit,2
2021-11-11,5.60000000000116,long,fractal,2021-11-11 08:10:00+01:00,2021-11-11 08:30:00+01:00,18.729999542236328,False,1.1480765208968526,1.1473476607332547,1.1484161696333728,1.1473311398364021,0.0007123392667454119,-1.0463849113022714,stop,4
2021-11-12,5.20000000000076,long,fractal,2021-11-12 08:10:00+01:00,2021-11-12 08:20:00+01:00,17.65999984741211,False,1.1444265208968525,1.1439443202061652,1.1446428398969173,1.1446263190000647,0.0004656797938347907,0.42904610820010747,take_profit,2
2021-11-15,7.900000000000684,short,fractal,2021-11-15 08:10:00+01:00,2021-11-15 08:10:00+01:00,16.290000915527344,False,1.1458334791031475,1.1464442012817775,1.1455528993591113,1.1455694202559639,0.0005942012817774971,0.44439292758458104,take_profit,0
2021-11-16,8.799999999999919,short,fractal,2021-11-16 07:45:00+01:00,2021-11-16 08:10:00+01:00,16.489999771118164,False,1.1374334791031475,1.1380389502411317,1.1371555248794343,1.1371720457762868,0.0005889502411316761,0.44389713867564595,take_profit,5
2021-11-17,11.200000000000099,long,choch,2021-11-17 07:40:00+01:00,2021-11-17 08:20:00+01:00,16.3700008392334,False,1.1304365208968525,1.1293654180475081,1.130947290976246,1.1309307700793934,0.0010545819524919442,0.4686683489821939,take_profit,8
2021-11-18,9.900000000000464,short,fractal,2021-11-18 08:00:00+01:00,2021-11-18 08:00:00+01:00,17.110000610351562,False,1.1317934791031474,1.1324400467642193,1.1314949766178903,1.131511497514743,0.0006300467642193688,0.44755660122135643,take_profit,0
2021-11-19,5.999999999999339,long,fractal,2021-11-19 08:20:00+01:00,2021-11-19 08:50:00+01:00,17.59000015258789,False,1.1356465208968525,1.1350789471899387,1.1359055264050306,1.1350624262930862,0.0005510528100612339,-1.0599612107982692,stop,6
2021-11-22,8.500000000000174,short,choch,2021-11-22 07:55:00+01:00,2021-11-22 08:55:00+01:00,17.90999984741211,False,1.1266334791031474,1.1276192804156444,1.1261653597921777,1.1261818806890302,0.0009692804156444636,0.4659110065861222,take_profit,12
2021-11-23,8.500000000000174,long,fractal,2021-11-23 08:10:00+01:00,2021-11-23 08:20:00+01:00,19.170000076293945,False,1.1238165208968525,1.122971023091797,1.1242144884541012,1.1241979675572487,0.0008289769082027508,0.46014147875744643,take_profit,2
2021-11-24,7.999999999999119,long,fractal,2021-11-24 07:45:00+01:00,2021-11-24 07:55:00+01:00,19.3799991607666,False,1.1243765208968526,1.1236395321877364,1.124720233906132,1.1247037130092794,0.0007204678122637144,0.4541384179242957,take_profit,2
2021-11-25,6.200000000000649,long,choch,2021-11-25 08:25:00+01:00,2021-11-25 08:25:00+01:00,18.579999923706055,False,1.1218565208968525,1.1212744022565189,1.1221227988717406,1.1212578813596663,0.0005655977434811377,-1.0584192459851294,stop,0
2021-11-29,10.499999999999954,long,choch,2021-11-29 07:15:00+01:00,2021-11-29 07:55:00+01:00,28.6200008392334,True,1.1284165208968526,1.1274017811880181,1.128827808062278,1.1273852602911656,0.0009982188119818602,-1.0331007523686848,stop,8
2021-11-30,17.399999999998528,long,fractal,2021-11-30 07:25:00+01:00,2021-11-30 07:30:00+01:00,22.959999084472656,True,1.1311865208968526,1.1301666817349325,1.131599993542172,1.1315834726453193,0.00100331826506754,0.395638913680143,take_profit,1
2021-12-01,8.60000000000083,short,choch,2021-12-01 09:20:00+01:00,2021-12-01 09:30:00+01:00,27.190000534057617,True,1.1327134791031475,1.135376761048473,1.1315956738363686,1.1316121947332212,0.0026467610484731123,0.4160875688274206,take_profit,2
2021-12-02,5.999999999999339,long,fractal,2021-12-02 08:25:00+01:00,2021-12-02 08:30:00+01:00,31.1200008392334,True,1.1316365208968526,1.1308305582912286,1.1319583321609021,1.1319418112640496,0.0007894417087715468,0.3867167946725498,take_profit,1
2021-12-03,5.599999999998939,short,choch,2021-12-03 07:30:00+01:00,2021-12-03 07:45:00+01:00,27.950000762939453,True,1.1295634791031475,1.130221309123815,1.1293051532326508,1.1293216741295034,0.0006413091238148694,0.3770490153106339,take_profit,3
2021-12-06,7.100000000002105,short,fractal,2021-12-06 08:20:00+01:00,2021-12-06 08:45:00+01:00,30.670000076293945,True,1.1281734791031475,1.1289869345497876,1.1278484566215197,1.1278649775183722,0.0007969345497876337,0.38711031521654315,take_profit,5
2021-12-07,3.8000000000004697,long,fractal,2021-12-07 08:20:00+01:00,2021-12-07 08:35:00+01:00,27.18000030517578,True,1.1291565208968526,1.1283230690421568,1.1294901132676471,1.1294735923707946,0.0008169309578431685,0.3881251786309084,take_profit,3
2021-12-08,6.899999999998574,short,choch,2021-12-08 07:55:00+01:00,2021-12-08 08:50:00+01:00,21.889999389648438,True,1.1287834791031475,1.1293552919315888,1.1285620177436049,1.1293718128284413,0.00055529193158881,-1.059503464439916,stop,11
2021-12-09,9.099999999999664,short,fractal,2021-12-09 08:30:00+01:00,2021-12-09 08:30:00+01:00,19.899999618530273,False,1.1326334791031474,1.1335149549321792,1.1322175225339102,1.1322340434307627,0.0008649549321793097,0.4617994042513262,take_profit,0
2021-12-10,8.20000000000043,short,fractal,2021-12-10 09:25:00+01:00,2021-12-10 09:25:00+01:00,21.579999923706055,True,1.1292634791031475,1.1303601222045252,1.128817090483775,1.1288336113806277,0.0010801222045250514,0.3979806365603513,take_profit,0
2021-12-14,5.399999999999849,long,fractal,2021-12-14 07:35:00+01:00,2021-12-14 08:00:00+01:00,20.309999465942383,True,1.1280965208968525,1.127475316050077,1.1283391502642526,1.1274587951532244,0.0006046839499229498,-1.0546430804213371,stop,5
2021-12-15,9.40000000000163,long,fractal,2021-12-15 09:15:00+01:00,2021-12-15 11:45:00+01:00,21.889999389648438,True,1.1275765208968525,1.126487105844985,1.1280198117807205,1.1264705849481325,0.0010728941550149362,-1.0307968810815245,stop,30
2021-12-16,3.1000000000003247,short,fractal,2021-12-16 07:35:00+01:00,2021-12-16 08:00:00+01:00,19.290000915527344,False,1.1288034791031474,1.129307111482589,1.1285764442587054,1.1293236323794416,0.000487111482588987,-1.067832097756296,stop,5
2021-12-17,13.700000000000934,short,fractal,2021-12-17 09:40:00+01:00,2021-12-17 10:30:00+01:00,20.56999969482422,True,1.1332834791031474,1.134741494207404,1.1326822167682555,1.132698737665108,0.0014414942074038376,0.40564952327658593,take_profit,10
2021-12-20,6.699999999999484,long,choch,2021-12-20 07:50:00+01:00,2021-12-20 08:50:00+01:00,21.56999969482422,True,1.1255465208968525,1.1246492406544915,1.125907468290932,1.1258909473940795,0.0008807593455084994,0.39105630724603746,take_profit,12
2021-12-22,6.699999999999484,short,fractal,2021-12-22 07:35:00+01:00,2021-12-22 07:55:00+01:00,21.010000228881836,True,1.1270534791031475,1.127879114087898,1.1267232368194724,1.126739757716325,0.0008091140878979768,0.38773442647319895,take_profit,4
2021-12-23,4.500000000000615,short,fractal,2021-12-23 07:55:00+01:00,2021-12-23 08:00:00+01:00,18.6299991607666,False,1.1337034791031475,1.134129555746341,1.1335152221268296,1.1335317430236822,0.00040955574634081546,0.4193228418833841,take_profit,1
2021-12-27,4.699999999999704,short,fractal,2021-12-27 07:50:00+01:00,2021-12-27 07:55:00+01:00,17.959999084472656,False,1.1318334791031475,1.132289150717482,1.131630424641259,1.1316469455381115,0.0004391507174819312,0.4247597865842633,take_profit,1
2021-12-28,2.7999999999983594,short,fractal,2021-12-28 07:45:00+01:00,2021-12-28 07:55:00+01:00,17.68000030517578,False,1.1328134791031474,1.1331732950438567,1.1326583524780718,1.1326748733749243,0.0003432950438566287,0.4037510319577847,take_profit,2
2021-12-31,15.900000000002024,short,fractal,2021-12-31 08:45:00+01:00,2021-12-31 09:00:00+01:00,17.329999923706055,False,1.1307234791031475,1.1314870281969986,1.1303664859015008,1.1303830067983534,0.0007470281969986733,0.4557690140239447,take_profit,3
2022-01-03,5.199999999998539,long,fractal,2022-01-03 07:30:00+01:00,2022-01-03 07:35:00+01:00,17.219999313354492,False,1.1341265208968525,1.133413826994801,1.1344580865025995,1.134441565605747,0.00069617300519897,0.45253795614265196,take_profit,1
2022-01-04,5.399999999999849,short,choch,2022-01-04 07:20:00+01:00,2022-01-04 07:20:00+01:00,16.600000381469727,False,1.1299734791031475,1.1305667926228922,1.129701603688554,1.1297181245854067,0.0005767926228920819,0.4427146041855888,take_profit,0
2022-01-06,5.299999999999194,short,choch,2022-01-06 09:35:00+01:00,2022-01-06 09:45:00+01:00,19.729999542236328,False,1.1302634791031474,1.131667972032123,1.1295860139839384,1.129602534880791,0.0013879720321229628,0.4761941934416828,take_profit,2
2022-01-07,3.2999999999994145,short,fractal,2022-01-07 07:50:00+01:00,2022-01-07 08:10:00+01:00,19.610000610351562,False,1.1299234791031474,1.1303818985253382,1.129719050737331,1.1303984194221908,0.0004418985253381892,-1.0747723556667352,stop,4
2022-01-10,3.300000000001635,short,choch,2022-01-10 08:00:00+01:00,2022-01-10 08:25:00+01:00,18.760000228881836,False,1.1331334791031475,1.1336808616040412,1.1328845691979794,1.132901090094832,0.0005308616040411592,0.4377581775485729,take_profit,5
2022-01-11,5.800000000000249,short,fractal,2022-01-11 08:30:00+01:00,2022-01-11 08:35:00+01:00,19.399999618530273,False,1.1341434791031475,1.1350172800252734,1.1337313599873635,1.133747880884216,0.0008572800252732073,0.4614574086283557,take_profit,1
2022-01-12,5.399999999999849,short,fractal,2022-01-12 10:25:00+01:00,2022-01-12 10:40:00+01:00,18.40999984741211,False,1.1368534791031475,1.1380014026794005,1.1363042986602998,1.1363208195571524,0.0011314026794005663,0.47079572613115933,take_profit,3
2022-01-13,5.499999999998284,short,fractal,2022-01-13 07:25:00+01:00,2022-01-13 08:20:00+01:00,17.6200008392334,False,1.1440434791031475,1.1446204836630063,1.143779758168497,1.1446370045598588,0.0005604836630061533,-1.0589522869015418,stop,11
2022-01-14,9.199999999998099,short,choch,2022-01-14 09:50:00+01:00,2022-01-14 10:10:00+01:00,20.309999465942383,True,1.1470134791031474,1.1483430995917323,1.1464672430321148,1.1464837639289673,0.0013130995917322236,0.4034082239575657,take_profit,4
2022-01-17,5.899999999998684,short,fractal,2022-01-17 08:15:00+01:00,2022-01-17 08:30:00+01:00,19.190000534057617,False,1.1416834791031474,1.1424144065774136,1.1413427967112932,1.1424309274742661,0.0007144065774135502,-1.0462506851837865,stop,3
2022-01-18,9.099999999999664,long,fractal,2022-01-18 08:50:00+01:00,2022-01-18 09:45:00+01:00,19.190000534057617,False,1.1403965208968525,1.1392244747470601,1.1409577626264698,1.1392079538502076,0.0011555252529397853,-1.028594609785543,stop,11
2022-01-19,5.199999999998539,short,fractal,2022-01-19 07:35:00+01:00,2022-01-19 08:05:00+01:00,22.790000915527344,True,1.1333234791031475,1.1340135543812306,1.1330513338366155,1.133067854733468,0.0006735543812305525,0.3795155622214115,take_profit,6
2022-01-20,7.399999999999629,long,fractal,2022-01-20 10:20:00+01:00,2022-01-20 12:10:00+01:00,23.850000381469727,True,1.1350665208968524,1.1337908820254716,1.1355896219890835,1.133774361128619,0.0012591179745283666,-1.0262420157391454,stop,22
2022-01-21,3.6999999999998145,long,choch,2022-01-21 07:10:00+01:00,2022-01-21 07:45:00+01:00,25.59000015258789,True,1.1326965208968525,1.1320408030644724,1.1329539415437975,1.132937420646945,0.000639196935527387,0.3768787625580343,take_profit,7
2022-01-24,13.000000000000789,short,fractal,2022-01-24 07:50:00+01:00,2022-01-24 08:30:00+01:00,28.850000381469727,True,1.1318534791031474,1.1327134726870451,1.1315085117055521,1.1327299935838977,0.0008434726870451168,-1.039173519442532,stop,8
2022-01-25,6.099999999999994,short,fractal,2022-01-25 07:55:00+01:00,2022-01-25 07:55:00+01:00,29.899999618530273,True,1.1308734791031474,1.131639503417074,1.1305687842498253,1.1305853051466779,0.000749503417074248,0.3844865145437623,take_profit,0
2022-01-31,4.999999999999449,long,fractal,2022-01-31 08:00:00+01:00,2022-01-31 08:55:00+01:00,27.65999984741211,True,1.1166765208968525,1.1159893147965654,1.1169474365157577,1.1169309156189051,0.0006706852034346329,0.37930570221290055,take_profit,11
2022-02-01,5.599999999998939,short,fractal,2022-02-01 08:15:00+01:00,2022-02-01 08:15:00+01:00,24.829999923706055,True,1.1240934791031474,1.1249816227839988,1.123736447378286,1.1237529682751386,0.00087162278399898,0.3906630646419486,take_profit,0
2022-02-02,4.699999999999704,short,fractal,2022-02-02 08:35:00+01:00,2022-02-02 08:50:00+01:00,21.959999084472656,True,1.1275634791031475,1.1283167520244064,1.1272642491323974,1.12728077002925,0.0007367520244062957,0.3837235114831339,take_profit,3
2022-02-03,5.599999999998939,short,choch,2022-02-03 07:35:00+01:00,2022-02-03 07:55:00+01:00,22.09000015258789,True,1.1294034791031475,1.1301324545932574,1.1291146623171755,1.129131183214028,0.0007124545932573827,0.3821940256915546,take_profit,4
2022-02-04,9.300000000000974,short,choch,2022-02-04 07:30:00+01:00,2022-02-04 08:20:00+01:00,24.350000381469727,True,1.1455534791031474,1.1465635276258248,1.145144202446075,1.1451607233429275,0.0009935276258248886,0.39531438282233883,take_profit,10
2022-02-07,10.300000000000864,short,fractal,2022-02-07 09:05:00+01:00,2022-02-07 09:25:00+01:00,23.219999313354492,True,1.1431934791031475,1.1445617277306184,1.1426306881154493,1.144578248627471,0.0013517277306183306,-1.0244441191496314,stop,4
2022-02-08,9.799999999999809,short,fractal,2022-02-08 07:15:00+01:00,2022-02-08 07:35:00+01:00,22.860000610351562,True,1.1414634791031475,1.1421739523233558,1.141182591861419,1.1421904732202084,0.0006939523233557863,-1.0476139247510965,stop,4
2022-02-09,6.00000000000156,short,fractal,2022-02-09 09:55:00+01:00,2022-02-09 11:35:00+01:00,21.440000534057617,True,1.1421134791031475,1.143602227740045,1.1414990452542666,1.1436187486368976,0.001472227740044923,-1.022443398399859,stop,20
2022-02-10,3.300000000001635,long,fractal,2022-02-10 07:35:00+01:00,2022-02-10 08:10:00+01:00,19.959999084472656,False,1.1423065208968526,1.141706574761252,1.142581712619374,1.1425651917225215,0.0005834252387479322,0.4433658479088205,take_profit,7
2022-02-11,8.20000000000043,short,fractal,2022-02-11 08:55:00+01:00,2022-02-11 09:00:00+01:00,23.90999984741211,True,1.1388334791031474,1.140362210783237,1.138201909664327,1.1382184305611796,0.0015122107832370676,0.40672143644633063,take_profit,1
2022-02-14,10.199999999997988,short,choch,2022-02-14 08:00:00+01:00,2022-02-14 08:25:00+01:00,27.360000610351562,True,1.1339834791031473,1.1348962438032633,1.133615895512887,1.1349127647001158,0.0008962438032633212,-1.0368669703320086,stop,5
2022-02-15,6.099999999999994,short,fractal,2022-02-15 07:25:00+01:00,2022-02-15 08:15:00+01:00,28.329999923706055,True,1.1316334791031475,1.1324490015723103,1.1313075707547242,1.1324655224691629,0.0007990015723102286,-1.0413538531715572,stop,10
2022-02-16,7.600000000000939,long,choch,2022-02-16 07:15:00+01:00,2022-02-16 07:25:00+01:00,25.700000762939453,True,1.1356765208968524,1.1351315744883639,1.1358864680764154,1.1358699471795628,0.0005284255116359204,0.3660426653352428,take_profit,2
2022-02-17,17.300000000000093,long,fractal,2022-02-17 07:45:00+01:00,2022-02-17 08:05:00+01:00,24.290000915527344,True,1.1356865208968525,1.1334925926340291,1.136603174585416,1.1365866536885634,0.0021774073659708184,0.41339659531716905,take_profit,4
2022-02-18,6.00000000000156,long,choch,2022-02-18 09:10:00+01:00,2022-02-18 09:45:00+01:00,28.110000610351562,True,1.1371265208968526,1.1361542327187468,1.1375196145491087,1.137503093652256,0.0009557672812532835,0.3940004672577692,take_profit,7
2022-02-21,3.6999999999998145,long,choch,2022-02-21 07:20:00+01:00,2022-02-21 07:25:00+01:00,27.75,True,1.1365565208968527,1.1359342103771342,1.1367996241240856,1.136783103227233,0.0006057896228659858,0.374028081412919,take_profit,1
