instrument,stop_atr_mult,target_r_mult,partial_exit_r,be,all_trades,all_avg_r,all_pf,all_win,all_maxdd_r,all_sum_r,is_trades,is_avg_r,is_pf,is_win,is_maxdd_r,is_sum_r,oos_trades,oos_avg_r,oos_pf,oos_win,oos_maxdd_r,oos_sum_r,years_positive,years_total
NASDAQ,0.4,3.0,1.5,False,1588,-0.021436616452950707,0.9671674857173724,0.4017632241813602,-62.39898909132205,-34.04134692728572,824,0.009057310716937944,1.0142697886914627,0.41504854368932037,-47.81945133394673,7.463224030756866,764,-0.05432535465712379,0.9192218580316251,0.387434554973822,-62.39898909132205,-41.50457095804258,2,8
NASDAQ,0.4,3.0,2.0,True,1588,0.03297078956138519,1.048187253188074,0.3734256926952141,-34.58104147210871,52.357613823479674,824,0.06336686017082223,1.0947506987048075,0.38470873786407767,-30.500455677523572,52.21429278075752,764,0.00018759298785622143,1.0002676523514133,0.3612565445026178,-34.58104147210869,0.14332104272215318,5,8
NASDAQ,0.4,3.0,2.0,False,1588,0.03445158899415345,1.0503514615111629,0.3734256926952141,-41.5811554721088,54.70912332271568,824,0.06579369876305576,1.0983794827669822,0.38470873786407767,-29.7148627014694,54.214007780757946,764,0.0006480569920912423,1.0009246293252494,0.3612565445026178,-41.58115547210884,0.4951155419577091,5,8
NASDAQ,0.4,3.0,2.5,True,1588,0.06209496320748168,1.0867712351626488,0.34445843828715367,-34.61064989466992,98.60680157348091,824,0.10766221575334724,1.154622242353099,0.3592233009708738,-24.48101841715829,88.71366578075812,764,0.012949130618747105,1.0175829480279754,0.3285340314136126,-34.610649894669905,9.893135792722788,5,8
NASDAQ,0.4,3.0,2.5,False,1588,0.06829881018433057,1.095440464309988,0.34445843828715367,-38.110621394669934,108.45851057271693,824,0.10523489293781384,1.151136171645503,0.3592233009708738,-25.109729942969885,86.7135517807586,764,0.02846198794758943,1.0386470466311308,0.3285340314136126,-38.11062139466991,21.744958791958325,6,8
NASDAQ,0.4,3.0,3.0,True,1588,0.05765666267125473,1.076616495525452,0.31045340050377834,-35.198109317412715,91.55878032195251,824,0.08642282983101793,1.1161984844234758,0.3155339805825243,-29.786463920440447,71.21241178075877,764,0.026631372436117462,1.034948855880863,0.30497382198952877,-35.19810931741272,20.34636854119374,5,8
NASDAQ,0.4,3.0,3.0,False,1588,0.06584316833876132,1.0874950539744537,0.31045340050377834,-35.69808081741297,104.55895132195297,824,0.08581627582616348,1.1153829515807896,0.3155339805825243,-29.23183066715804,70.71261128075871,764,0.04430149220051607,1.058137689671721,0.30497382198952877,-35.69808081741295,33.846340041194274,5,8
NASDAQ,0.4,4.0,,False,1588,0.19871509969896223,1.2455224917285508,0.25818639798488663,-37.374206530550964,315.559578321952,824,0.20596252946693966,1.255742708828542,0.25849514563106796,-21.796527583905764,169.71312428075828,764,0.1908985000539185,1.2346124246173924,0.25785340314136124,-37.374206530550964,145.84645404119374,8,8
NASDAQ,0.4,4.0,1.0,True,1588,-0.03661386251670029,0.9414040329936215,0.4282115869017632,-80.79010551890076,-58.14281367652006,824,-0.0027761647078182556,0.9954087084407353,0.4441747572815534,-55.518429483585095,-2.2875597192422426,764,-0.07310897114826942,0.8869390123124349,0.4109947643979058,-72.7207527650095,-55.85525395727784,3,8
NASDAQ,0.4,4.0,1.0,False,1588,-0.03985603883959909,0.9377432253282189,0.24937027707808565,-81.93879551966421,-63.29138967728335,824,-0.01127117198937122,0.9818249944022592,0.2524271844660194,-53.21074716007215,-9.287445719241886,764,-0.0706857905209967,0.8931921052281044,0.24607329842931938,-79.94196404707797,-54.00394395804148,4,8
