ticker,direction,entry_date,exit_date,entry_price,exit_price,shares,days_held,pnl_dollars,pnl_pct,reason
SIE.DE,long,2020-01-30,2020-01-31,84.4522933959961,82.89303588867188,269.0,1,-419.44026947021484,-0.018463175416834135,stop_loss
EOAN.DE,short,2020-01-20,2020-02-03,7.6572136878967285,7.76310920715332,2975.0,10,-315.0391697883606,-0.01382951078196683,max_holding
DB1.DE,short,2020-01-21,2020-02-04,129.8457794189453,132.2050018310547,174.0,10,-410.50469970703125,-0.018169419311638787,max_holding
HEI.DE,long,2020-01-31,2020-02-05,50.49053955078125,53.22599792480469,453.0,3,1239.1626434326172,0.05417764195750432,mean_revert
DBK.DE,short,2020-01-30,2020-02-06,7.188554286956787,8.06993293762207,2653.0,5,-2338.2975602149963,-0.12260861022702345,stop_loss
FME.DE,short,2020-01-24,2020-02-07,60.00822067260742,60.37483215332031,340.0,10,-124.64790344238281,-0.006109354295189786,max_holding
BEI.DE,long,2020-01-27,2020-02-10,98.11331176757812,98.53804779052734,232.0,10,98.53875732421875,0.004329035635402679,max_holding
SY1.DE,short,2020-02-04,2020-02-11,88.10523223876953,91.67981719970703,260.0,5,-929.39208984375,-0.040571767080191085,stop_loss
HNR1.DE,short,2020-02-05,2020-02-11,141.87611389160156,146.61827087402344,162.0,4,-768.2294311523438,-0.03342463260619792,stop_loss
G1A.DE,long,2020-01-31,2020-02-12,22.753889083862305,24.022192001342773,1005.0,8,1274.644432067871,0.05574005009895142,mean_revert
MUV2.DE,short,2020-02-05,2020-02-13,207.1189727783203,212.01988220214844,110.0,6,-539.1000366210938,-0.02366229108848263,stop_loss
SIE.DE,long,2020-01-31,2020-02-14,82.89303588867188,82.32740020751953,276.0,10,-156.11544799804688,-0.006823681568521769,max_holding
DTE.DE,short,2020-02-11,2020-02-18,12.14720630645752,12.515827178955078,1823.0,5,-671.9958505630493,-0.03034614405960964,stop_loss
EOAN.DE,short,2020-02-11,2020-02-19,8.155366897583008,8.559555053710938,2716.0,6,-1097.775032043457,-0.04956100212336471,stop_loss
DBK.DE,short,2020-02-06,2020-02-20,8.06993293762207,8.53354263305664,1478.0,10,-685.2151298522949,-0.05744901463470897,max_holding
MUV2.DE,short,2020-02-13,2020-02-20,212.01988220214844,206.96820068359375,103.0,5,520.3231964111328,0.0238264518689724,mean_revert
HNR1.DE,short,2020-02-11,2020-02-24,146.61827087402344,140.9432373046875,151.0,9,856.9300689697266,0.03870618262993982,mean_revert
SY1.DE,short,2020-02-11,2020-02-24,91.67981719970703,88.03114318847656,221.0,9,806.3569564819336,0.03979800704971441,mean_revert
BEI.DE,short,2020-02-19,2020-02-24,101.3224105834961,96.98069763183594,211.0,3,916.101432800293,0.04285047036146371,mean_revert
MTX.DE,long,2020-02-20,2020-02-24,248.97821044921875,233.70574951171875,87.0,2,-1328.7041015625,-0.06134055229148235,stop_loss
DB1.DE,short,2020-02-19,2020-02-25,137.36041259765625,130.6758575439453,155.0,4,1036.1060333251953,0.04866434897287863,mean_revert
FME.DE,short,2020-02-20,2020-02-25,64.64089965820312,60.34150695800781,335.0,3,1440.2965545654297,0.06651195640730391,mean_revert
DTE.DE,short,2020-02-18,2020-02-27,12.515827178955078,12.070016860961914,1596.0,7,711.5132675170898,0.035619724658932525,mean_revert
G1A.DE,long,2020-02-24,2020-02-27,22.333919525146484,20.738039016723633,998.0,3,-1592.6887474060059,-0.07145546067836404,stop_loss
HEI.DE,long,2020-02-24,2020-02-27,48.892120361328125,46.18962097167969,447.0,3,-1208.0172271728516,-0.055274743039903325,stop_loss
MTX.DE,long,2020-02-24,2020-02-27,233.70574951171875,216.35931396484375,73.0,3,-1266.289794921875,-0.07422340093522259,stop_loss
MUV2.DE,long,2020-02-24,2020-02-27,198.44818115234375,184.4241180419922,112.0,3,-1570.695068359375,-0.07066864019068855,stop_loss
BEI.DE,long,2020-02-25,2020-02-27,95.09298706054688,91.3836669921875,231.0,2,-856.8529357910156,-0.039007293629314696,stop_loss
SIE.DE,long,2020-02-24,2020-02-28,77.88143920898438,71.93805694580078,286.0,4,-1699.8073272705078,-0.07631320534839278,stop_loss
DB1.DE,long,2020-02-27,2020-03-05,127.83604431152344,134.0836639404297,165.0,5,1030.8572387695312,0.04887212884717738,mean_revert
HEI.DE,long,2020-02-27,2020-03-06,46.18962097167969,41.592079162597656,246.0,6,-1130.9952850341797,-0.09953625321803201,stop_loss
G1A.DE,long,2020-02-27,2020-03-09,20.738039016723633,17.638673782348633,667.0,7,-2067.276611328125,-0.14945314896339043,stop_loss
HNR1.DE,long,2020-02-27,2020-03-09,130.9147186279297,113.03443145751953,99.0,7,-1770.1484298706055,-0.13657965550250611,stop_loss
MTX.DE,long,2020-02-27,2020-03-09,216.35931396484375,174.92578125,35.0,7,-1450.1736450195312,-0.19150334670397545,stop_loss
MUV2.DE,long,2020-02-27,2020-03-09,184.4241180419922,163.84039306640625,67.0,7,-1379.1095733642578,-0.11161080879291045,stop_loss
SY1.DE,long,2020-02-27,2020-03-09,83.69718170166016,78.30752563476562,224.0,7,-1207.282958984375,-0.06439471386391528,stop_loss
SIE.DE,long,2020-02-28,2020-03-09,71.93805694580078,62.127620697021484,136.0,6,-1334.2193298339844,-0.1363733837872578,stop_loss
BEI.DE,long,2020-02-27,2020-03-11,91.3836669921875,85.75831604003906,210.0,9,-1181.3236999511719,-0.06155750953427329,stop_loss
DBK.DE,long,2020-03-03,2020-03-12,6.349557876586914,4.213144302368164,660.0,7,-1410.032958984375,-0.33646650928192484,stop_loss
DB1.DE,long,2020-03-09,2020-03-12,123.55445098876953,103.15137481689453,117.0,3,-2387.159912109375,-0.1651342870175477,stop_loss
DTE.DE,long,2020-03-09,2020-03-12,10.760932922363281,9.10055923461914,811.0,3,-1346.563060760498,-0.15429644434392542,stop_loss
EOAN.DE,long,2020-03-09,2020-03-12,7.487186908721924,6.428242206573486,1749.0,3,-1852.0942840576172,-0.14143425495560405,stop_loss
FME.DE,long,2020-03-09,2020-03-12,55.308876037597656,48.993099212646484,212.0,3,-1338.9446868896484,-0.11419101738133057,stop_loss
HNR1.DE,long,2020-03-09,2020-03-12,113.03443145751953,89.79008483886719,41.0,3,-953.0182113647461,-0.2056395234525332,stop_loss
HEI.DE,long,2020-03-09,2020-03-16,38.6012077331543,28.137279510498047,106.0,5,-1109.1763916015625,-0.27107774178963984,stop_loss
SY1.DE,long,2020-03-09,2020-03-16,78.30752563476562,68.5283432006836,113.0,5,-1105.0476150512695,-0.12488177036384915,stop_loss
G1A.DE,long,2020-03-09,2020-03-18,17.638673782348633,12.200080871582031,246.0,7,-1337.893856048584,-0.30833343696219995,stop_loss
SIE.DE,long,2020-03-09,2020-03-18,62.127620697021484,46.99129867553711,71.0,7,-1074.6788635253906,-0.24363273294015006,stop_loss
BEI.DE,long,2020-03-12,2020-03-24,79.7742919921875,89.45819091796875,72.0,8,697.24072265625,0.12139122371314331,mean_revert
DB1.DE,long,2020-03-12,2020-03-26,103.15137481689453,109.5737533569336,49.0,10,314.69654846191406,0.06226168629782703,max_holding
DTE.DE,long,2020-03-12,2020-03-26,9.10055923461914,9.429798126220703,396.0,10,130.37860107421875,0.03617787469028448,max_holding
EOAN.DE,long,2020-03-12,2020-03-26,6.428242206573486,6.900294780731201,749.0,10,353.5673780441284,0.0734341611576173,max_holding
FME.DE,long,2020-03-12,2020-03-26,48.993099212646484,47.9432487487793,110.0,10,-115.48355102539062,-0.021428537503016175,max_holding
HNR1.DE,long,2020-03-12,2020-03-26,89.79008483886719,104.9494400024414,25.0,10,378.98387908935547,0.16883105958501368,max_holding
MUV2.DE,long,2020-03-12,2020-03-26,128.81790161132812,140.84393310546875,18.0,10,216.46856689453125,0.09335683428865191,max_holding
HEI.DE,long,2020-03-16,2020-03-30,28.137279510498047,30.427806854248047,59.0,10,135.14111328125,0.0814054302192009,max_holding
MTX.DE,long,2020-03-16,2020-03-30,127.60015106201172,127.1287841796875,10.0,10,-4.7136688232421875,-0.0036940934505253183,max_holding
SY1.DE,long,2020-03-16,2020-03-30,68.5283432006836,76.08499145507812,65.0,10,491.18213653564453,0.1102704063961545,max_holding
G1A.DE,long,2020-03-18,2020-04-01,12.200080871582031,15.45483684539795,126.0,10,410.09925270080566,0.26678150809617224,max_holding
SIE.DE,short,2020-04-29,2020-05-04,67.81629180908203,62.36690139770508,160.0,2,871.9024658203125,0.08035518112252733,mean_revert
FME.DE,short,2020-04-20,2020-05-05,56.142093658447266,59.55828094482422,151.0,10,-515.8442802429199,-0.06084894708701242,max_holding
MUV2.DE,short,2020-04-28,2020-05-11,159.84429931640625,149.63729858398438,52.0,8,530.7640380859375,0.06385589461790858,mean_revert
HNR1.DE,short,2020-04-28,2020-05-13,112.56800079345703,110.02718353271484,113.0,10,287.1123504638672,0.022571399001783385,max_holding
DBK.DE,short,2020-04-29,2020-05-13,6.18867826461792,5.270106792449951,1179.0,9,1082.9957656860352,0.14842773091302072,mean_revert
HEI.DE,short,2020-04-29,2020-05-13,36.94510269165039,32.998470306396484,258.0,9,1018.2311553955078,0.10682423644056745,mean_revert
DTE.DE,short,2020-04-29,2020-05-14,10.542752265930176,10.786925315856934,1123.0,10,-274.206335067749,-0.02316027577692633,max_holding
G1A.DE,short,2020-05-05,2020-05-15,18.573246002197266,20.133159637451172,833.0,8,-1299.408058166504,-0.08398713047085922,stop_loss
DB1.DE,short,2020-05-06,2020-05-20,127.48651123046875,134.2727813720703,119.0,10,-807.5661468505859,-0.05323127973384899,max_holding
G1A.DE,short,2020-05-15,2020-05-20,20.133159637451172,22.078767776489258,536.0,3,-1042.845962524414,-0.0966369995606113,stop_loss
SIE.DE,short,2020-05-08,2020-05-22,68.17906188964844,72.24681091308594,178.0,10,-724.059326171875,-0.05966273091321461,max_holding
MTX.DE,short,2020-05-18,2020-05-27,127.0816421508789,144.0509796142578,60.0,7,-1018.1602478027344,-0.13353098981229639,stop_loss
EOAN.DE,short,2020-05-25,2020-06-03,7.312685012817383,7.852272987365723,1985.0,6,-1071.0821294784546,-0.07378794158405176,stop_loss
HNR1.DE,short,2020-05-26,2020-06-03,119.96355438232422,132.80813598632812,126.0,5,-1618.4172821044922,-0.10707069884798666,stop_loss
HEI.DE,short,2020-05-27,2020-06-03,37.40650939941406,40.28202819824219,329.0,4,-946.0456848144531,-0.0768721499278189,stop_loss
MTX.DE,short,2020-05-27,2020-06-03,144.0509796142578,164.1785430908203,41.0,4,-825.2301025390625,-0.13972528010889224,stop_loss
FME.DE,short,2020-05-20,2020-06-04,62.77449417114258,64.07431030273438,263.0,10,-341.8516426086426,-0.020706118762950098,max_holding
G1A.DE,short,2020-05-20,2020-06-04,22.078767776489258,24.71862030029297,280.0,10,-739.1587066650391,-0.11956521081827663,max_holding
DBK.DE,short,2020-05-26,2020-06-04,6.490543842315674,7.194608211517334,1300.0,6,-915.2836799621582,-0.10847540457418225,stop_loss
SIE.DE,short,2020-05-26,2020-06-05,75.95177459716797,83.77851867675781,107.0,7,-837.4616165161133,-0.10304886384947852,stop_loss
MUV2.DE,short,2020-06-02,2020-06-05,170.66461181640625,191.17909240722656,47.0,3,-964.1805877685547,-0.12020348197837827,stop_loss
DB1.DE,short,2020-06-03,2020-06-11,137.92466735839844,134.13919067382812,107.0,6,405.04600524902344,0.027445972914574582,mean_revert
DTE.DE,short,2020-06-02,2020-06-16,11.543074607849121,11.9132719039917,1219.0,10,-451.27050399780273,-0.032070943723334286,max_holding
BEI.DE,short,2020-06-03,2020-06-17,94.09596252441406,95.32256317138672,157.0,10,-192.57630157470703,-0.013035635260698921,max_holding
