max_hold_h,tp_mode,tp_r,stop_atr,be,max_concurrent,n_trades,n_skipped,win_rate,profit_factor,sharpe,cagr,max_drawdown,final_equity,total_return
48,h4_level,,2.0,,8.0,530,1281,0.3169811320754717,0.6282337736350052,-1.0380627326190504,-0.7609551967899113,-0.8752242599567968,13912.782785489628,-0.8608721721451037
48,h4_level,,2.0,,12.0,730,1081,0.3136986301369863,0.5856570625900005,-0.9139049219169925,-0.8846541977980064,-0.9567003642635961,5055.166232478,-0.94944833767522
48,h4_level,,2.0,,,234,1577,0.12393162393162394,0.19361813090775265,-1.3017545947556226,-1.0,-1.138294172640318,-17194.08550954409,-1.1719408550954409
48,h4_level,,2.0,0.5,1.0,118,1693,0.2457627118644068,0.5474217226353693,-1.493092197706998,-0.2372949020235161,-0.32709770567843044,69050.72496380149,-0.3094927503619851
48,h4_level,,2.0,0.5,2.0,213,1598,0.23943661971830985,0.5805142100705061,-1.313719953948569,-0.3597017189744993,-0.4780746832154176,54185.71673987408,-0.4581428326012592
48,h4_level,,2.0,0.5,3.0,294,1517,0.24489795918367346,0.5825829855779397,-1.2694279773625068,-0.46815740382160675,-0.6013905464994213,41997.97340884183,-0.5800202659115816
48,h4_level,,2.0,0.5,4.0,369,1442,0.24661246612466126,0.5798243040427067,-1.207139911565545,-0.5459103198095763,-0.6831497837022702,33726.76973816619,-0.662732302618338
48,h4_level,,2.0,0.5,5.0,445,1366,0.2449438202247191,0.5721963380654289,-1.1755849428506033,-0.617153236555979,-0.7527089525334474,26556.476429690007,-0.7344352357030999
48,h4_level,,2.0,0.5,6.0,520,1291,0.2403846153846154,0.5569799310259695,-1.1719668405422075,-0.6825958752883946,-0.8116495964342927,20452.280283511314,-0.7954771971648869
48,h4_level,,2.0,0.5,8.0,656,1155,0.2347560975609756,0.5411051317941811,-1.098111025035354,-0.7847811114597039,-0.892871962770017,11868.15373721375,-0.8813184626278625
48,h4_level,,2.0,0.5,12.0,887,924,0.23337091319052988,0.49112669649013946,-0.9567529255038478,-0.8906994579575032,-0.959956840764255,4600.899341740671,-0.9539910065825933
48,h4_level,,2.0,0.5,,1811,0,0.2766427388183324,0.2803654345672852,0.00879929516839206,-0.9890747423706969,-0.9985878835373583,170.2174373288274,-0.9982978256267118
48,h4_level,,2.0,1.0,1.0,97,1714,0.30927835051546393,0.5759982870352609,-1.4757644554194145,-0.21656976335140632,-0.3003786275950877,71792.53715197265,-0.28207462848027354
48,h4_level,,2.0,1.0,2.0,173,1638,0.3063583815028902,0.6363030695105875,-1.231390133376505,-0.3185257827603828,-0.4286264993984412,59527.22332325922,-0.40472776676740785
48,h4_level,,2.0,1.0,3.0,243,1568,0.3045267489711934,0.6572801929286746,-1.0918760045392464,-0.4001289628901804,-0.5252439766648276,50243.682968284345,-0.4975631703171566
48,h4_level,,2.0,1.0,4.0,312,1499,0.2980769230769231,0.6295625712422547,-1.160549445680414,-0.5075462533840234,-0.6435386855276637,38110.425440993,-0.61889574559007
48,h4_level,,2.0,1.0,5.0,379,1432,0.2955145118733509,0.605357877727387,-1.2118971347265832,-0.6007135964485535,-0.7371377596264923,28352.027856239154,-0.7164797214376084
48,h4_level,,2.0,1.0,6.0,443,1368,0.28893905191873587,0.59223375596864,-1.2422263759781742,-0.6732879507623469,-0.8035745796682481,21421.30418522742,-0.7857869581477258
48,h4_level,,2.0,1.0,8.0,563,1248,0.27886323268206037,0.5767915833602003,-1.1469214140765438,-0.7747452414126869,-0.8855407274862399,12762.472863055938,-0.8723752713694406
48,h4_level,,2.0,1.0,12.0,776,1035,0.27963917525773196,0.5456465134118829,-0.9650302233522556,-0.8845595565401148,-0.9566487554258777,5061.191485330477,-0.9493880851466953
48,h4_level,,2.0,1.0,,1811,0,0.32357813362782994,0.25478705227186016,0.055643494269794896,-0.9973855394513857,-0.9998230421165182,22.001136577811977,-0.9997799886342219
48,h4_level,,3.0,,1.0,77,1734,0.4155844155844156,0.7221654610052554,-0.9695986796821285,-0.1061909773779588,-0.15207118350040816,86420.56290016335,-0.13579437099836655
48,h4_level,,3.0,,2.0,134,1677,0.417910447761194,0.7271930120231054,-0.9355042407033461,-0.18172348013025652,-0.25412102915580403,76898.38903916602,-0.23101610960833974
48,h4_level,,3.0,,3.0,187,1624,0.42245989304812837,0.7174392176406998,-0.9401045139814762,-0.2567113260371744,-0.35130247169221385,67653.01387819245,-0.3234698612180755
48,h4_level,,3.0,,4.0,240,1571,0.4166666666666667,0.6968407181686357,-0.991138534724235,-0.3410388756368953,-0.4553894763640107,57243.63581544519,-0.42756364184554807
48,h4_level,,3.0,,5.0,296,1515,0.40540540540540543,0.658238478751949,-1.1181001057754416,-0.44598979038534303,-0.5766878772482148,44790.83265731889,-0.5520916734268111
48,h4_level,,3.0,,6.0,352,1459,0.39204545454545453,0.6432984278521828,-1.1740775333218119,-0.5320748330296883,-0.6687612740958956,35332.29318431693,-0.6466770681568308
48,h4_level,,3.0,,8.0,452,1359,0.37831858407079644,0.6186422381536149,-1.2162497222435893,-0.6668318203407367,-0.7977464297433119,21920.11413646284,-0.7807988586353716
48,h4_level,,3.0,,12.0,631,1180,0.36608557844690964,0.5780792419218688,-1.2321653032901267,-0.8238733516297729,-0.9198651714860893,8993.611718318829,-0.9100638828168117
48,h4_level,,3.0,,,231,1580,0.13852813852813853,0.15233411405801303,-1.1315592004182886,-1.0,-1.1980447490583308,-23309.319701805074,-1.2330931970180508
48,h4_level,,3.0,0.5,1.0,88,1723,0.3409090909090909,0.6567797840161125,-1.1381051374432158,-0.12351902652527458,-0.17584119786775954,83997.93262531124,-0.16002067374688766
48,h4_level,,3.0,0.5,2.0,158,1653,0.3227848101265823,0.6714998882142534,-1.0396149325453126,-0.20521816137035853,-0.2850221061576017,73712.5597908579,-0.2628744020914211
48,h4_level,,3.0,0.5,3.0,223,1588,0.3183856502242152,0.6357036892175667,-1.162521933438774,-0.302360203346723,-0.4083517077229759,61703.31839068594,-0.38296681609314054
48,h4_level,,3.0,0.5,4.0,286,1525,0.3146853146853147,0.6244210878459875,-1.1580803466414538,-0.380558144348876,-0.5021756094872288,52325.97769191524,-0.4767402230808476
48,h4_level,,3.0,0.5,5.0,348,1463,0.3103448275862069,0.5868652646174066,-1.2749173291523577,-0.4781183201089735,-0.6118696164837147,41068.238122470866,-0.5893176187752913
48,h4_level,,3.0,0.5,6.0,412,1399,0.30339805825242716,0.5838672665515159,-1.2853298423250044,-0.5536923539684,-0.6907525093265685,32986.550643088965,-0.6701344935691104
48,h4_level,,3.0,0.5,8.0,523,1288,0.29636711281070743,0.5632323971027343,-1.2818317109189743,-0.669269299099885,-0.7998919559573169,21687.583361188626,-0.7831241663881138
48,h4_level,,3.0,0.5,12.0,720,1091,0.29444444444444445,0.5327878419459997,-1.2519531915907003,-0.8109503191912012,-0.9111856174276778,9967.726725952016,-0.9003227327404798
48,h4_level,,3.0,0.5,,1811,0,0.3241303147432358,0.30103256632021136,-0.15680476480857236,-0.9871529998375191,-0.9982117416199858,210.47306978537716,-0.9978952693021462
48,h4_level,,3.0,1.0,1.0,79,1732,0.3924050632911392,0.6991135941344117,-1.0461314711334642,-0.11421905848099734,-0.1631099941838975,85295.4917686577,-0.14704508231342306
48,h4_level,,3.0,1.0,2.0,139,1672,0.38848920863309355,0.7150416684738287,-0.9729561067156857,-0.18889561330063154,-0.26359722256074825,75921.4155145753,-0.24078584485424692
48,h4_level,,3.0,1.0,3.0,193,1618,0.39378238341968913,0.7066935038268382,-0.9787606714120134,-0.2656872177204811,-0.3626487220309724,66469.70733217259,-0.3353029266782741
48,h4_level,,3.0,1.0,4.0,247,1564,0.39271255060728744,0.689419718482169,-1.0110048666831926,-0.3465740264176187,-0.4620209345818709,56546.60782447992,-0.4345339217552008
48,h4_level,,3.0,1.0,5.0,304,1507,0.3782894736842105,0.6427679171157027,-1.1666505577536268,-0.45593801224999597,-0.5876828854124795,43627.446247428146,-0.5637255375257185
48,h4_level,,3.0,1.0,6.0,360,1451,0.36666666666666664,0.6249115793472245,-1.237268829056315,-0.5436598094557265,-0.6806050539692484,34068.95085695584,-0.6593104914304416
48,h4_level,,3.0,1.0,8.0,461,1350,0.3557483731019523,0.6036007335797229,-1.2457891038901276,-0.668114985992255,-0.7988767907911484,21797.606320395393,-0.7820239367960461
48,h4_level,,3.0,1.0,12.0,641,1170,0.3494539781591264,0.5761677635092701,-1.2186503283515204,-0.8142577810733141,-0.9134334045390006,9715.455336849715,-0.9028454466315029
48,h4_level,,3.0,1.0,,1811,0,0.40695748205411375,0.20908438132298543,0.02262424130336253,-0.9988695414564918,-0.9999475948724726,6.167938697479084,-0.9999383206130252
48,atr,2.0,0.5,,1.0,229,1582,0.24890829694323144,0.4622284380869563,-2.531793282226684,-0.7003867262309837,-0.8313337326325726,18585.89964639303,-0.8141410035360697
48,atr,2.0,0.5,,2.0,391,1420,0.27877237851662406,0.5422226601208987,-2.2488072149501934,-0.8159763457158775,-0.916897625949459,9577.47349063406,-0.9042252650936594
48,atr,2.0,0.5,,3.0,527,1284,0.2922201138519924,0.584960909040639,-2.123410111683546,-0.8775766712177103,-0.9540243102590227,5510.294639586507,-0.9448970536041349
48,atr,2.0,0.5,,4.0,644,1167,0.2981366459627329,0.6057376806878407,-2.040036155091068,-0.9199151354684915,-0.9751781303957758,3029.2657378281647,-0.9697073426217183
48,atr,2.0,0.5,,5.0,775,1036,0.29935483870967744,0.6195468802633372,-2.057374502352255,-0.9512372348659195,-0.987924603220945,1466.260870129696,-0.985337391298703
48,atr,2.0,0.5,,6.0,901,910,0.29633740288568255,0.6085222511753033,-2.1197793971479775,-0.9725749444446993,-0.9947652958681585,633.7866941322018,-0.993662133058678
48,atr,2.0,0.5,,8.0,1131,680,0.2891246684350133,0.5931119507614938,-2.25758195252173,-0.9922802852854566,-0.9991695963841017,102.35377337316133,-0.9989764622662684
48,atr,2.0,0.5,,12.0,1414,397,0.29066478076379065,0.626997991240573,-2.270223500822416,-0.9981287530156195,-0.9998939789436736,14.071853736693503,-0.999859281462633
48,atr,2.0,0.5,,,1811,0,0.3014908890115958,0.6506844509477977,-2.081897117428589,-0.9998112296676214,-0.9999962109177063,0.5120744582421686,-0.9999948792554175
48,atr,2.0,0.5,0.5,1.0,321,1490,0.1838006230529595,0.40579439774767195,-2.938979461334946,-0.8196646892474239,-0.9193057067388987,8891.237937781336,-0.9110876206221866
48,atr,2.0,0.5,0.5,2.0,521,1290,0.2053742802303263,0.4449110938596757,-2.782105305734682,-0.9008188958548681,-0.966136687008508,3767.0424667535062,-0.962329575332465
48,atr,2.0,0.5,0.5,3.0,685,1126,0.2116788321167883,0.46394464690001624,-2.666422253061989,-0.9400681127649609,-0.9837073910812913,1831.6721636781588,-0.9816832783632184
48,atr,2.0,0.5,0.5,4.0,844,967,0.21800947867298578,0.47945586004643587,-2.5979231492112365,-0.9653424272727466,-0.9926459331228261,842.8594668647751,-0.9915714053313522
48,atr,2.0,0.5,0.5,5.0,986,825,0.2231237322515213,0.4911278560937634,-2.5714305532714787,-0.9793071369298322,-0.996522822713739,399.3413740783307,-0.9960065862592167
48,atr,2.0,0.5,0.5,6.0,1115,696,0.22242152466367712,0.49756220830767334,-2.5839267650384445,-0.9883390636012753,-0.9984883286182435,173.94215469610182,-0.998260578453039
48,atr,2.0,0.5,0.5,8.0,1320,491,0.22424242424242424,0.5294552211979571,-2.5211207861502496,-0.9948506048008348,-0.9995387936656878,53.94870813728819,-0.9994605129186271
48,atr,2.0,0.5,0.5,12.0,1559,252,0.22963438101347017,0.5753264827879981,-2.4435756311045314,-0.9980513050701081,-0.999887546613768,14.223201181985816,-0.9998577679881802
48,atr,2.0,0.5,0.5,,1811,0,0.2413031474323578,0.5804923415435879,-2.2068476677697135,-0.9990246137378712,-0.999958843879392,5.308984706252302,-0.9999469101529375
48,atr,2.0,0.5,1.0,1.0,291,1520,0.20618556701030927,0.4393466676559168,-2.933347622108366,-0.7812379468751587,-0.8931720659723253,11770.752818520927,-0.8822924718147908
48,atr,2.0,0.5,1.0,2.0,460,1351,0.2326086956521739,0.48404424871714957,-2.5665748735539555,-0.8644938330744554,-0.9467191908082639,5927.094934234212,-0.9407290506576579
48,atr,2.0,0.5,1.0,3.0,611,1200,0.24058919803600654,0.4994771697587748,-2.4414660707144367,-0.9169154055770152,-0.9738164155871705,2943.650274402985,-0.9705634972559701
48,atr,2.0,0.5,1.0,4.0,745,1066,0.2523489932885906,0.5435439743468341,-2.3165732331150726,-0.9454908724261271,-0.9858039043484751,1627.033560103257,-0.9837296643989675
48,atr,2.0,0.5,1.0,5.0,875,936,0.2571428571428571,0.5593379314528317,-2.2909318701326393,-0.9665933399497613,-0.9930282759509136,800.6775704125446,-0.9919932242958746
48,atr,2.0,0.5,1.0,6.0,1007,804,0.253227408142999,0.545084990312876,-2.381215810170417,-0.9828518399039626,-0.9973532793117785,304.547869956403,-0.9969545213004359
48,atr,2.0,0.5,1.0,8.0,1220,591,0.25081967213114753,0.553037943362967,-2.4191417211980393,-0.9941520240978076,-0.9994451975531689,64.89693018327324,-0.9993510306981672
48,atr,2.0,0.5,1.0,12.0,1476,335,0.255420054200542,0.6047907719023708,-2.386154454453819,-0.9982554680156528,-0.999904244447868,12.111244737943956,-0.9998788875526206
48,atr,2.0,0.5,1.0,,1811,0,0.27112092766427387,0.6207705740943448,-2.065657791262265,-0.9995299588242473,-0.9999857448919628,1.8388553011724593,-0.9999816114469883
48,atr,2.0,1.0,,1.0,135,1676,0.22962962962962963,0.4790006269285064,-2.0979272811499943,-0.47212764120518513,-0.6118145136106539,41425.51202019445,-0.5857448797980556
48,atr,2.0,1.0,,2.0,247,1564,0.2874493927125506,0.6206360889761158,-1.6595978720967999,-0.568585891439265,-0.7104253751387343,32203.469348632458,-0.6779653065136755
48,atr,2.0,1.0,,3.0,343,1468,0.30903790087463556,0.6734681746989364,-1.409974126515778,-0.6358230573712994,-0.7735921112108732,25799.052681755424,-0.7420094731824458
48,atr,2.0,1.0,,4.0,439,1372,0.3120728929384966,0.6881391279684741,-1.3953695201835963,-0.7205200993849796,-0.8458572398352397,17936.435119402155,-0.8206356488059785
48,atr,2.0,1.0,,5.0,535,1276,0.308411214953271,0.6904830462678203,-1.458573511534496,-0.8005383929909129,-0.9055586891710236,11128.797716197258,-0.8887120228380274
48,atr,2.0,1.0,,6.0,631,1180,0.3090332805071315,0.6917643770767535,-1.459728016443902,-0.8550015995929211,-0.9405690181636085,7044.177814836181,-0.9295582218516382
48,atr,2.0,1.0,,8.0,799,1012,0.3016270337922403,0.6681567063438845,-1.5574426673905308,-0.9298013858384832,-0.9792765266394186,2511.0143459403716,-0.9748898565405962
48,atr,2.0,1.0,,12.0,1078,733,0.29777365491651203,0.6534780931989553,-1.6387955239925693,-0.9798462271201711,-0.9966169183586624,442.59325669303934,-0.9955740674330696
48,atr,2.0,1.0,,,1811,0,0.3202650469353948,0.6821876878565162,-1.2468381703840514,-0.9994539918964797,-0.9999820855653316,2.4486139485639242,-0.9999755138605143
48,atr,2.0,1.0,0.5,1.0,206,1605,0.1553398058252427,0.37047860151753415,-2.654572132874491,-0.6113246548706857,-0.751138927198473,26557.400325776543,-0.7344259967422346
48,atr,2.0,1.0,0.5,2.0,372,1439,0.1827956989247312,0.4491582500965381,-2.4888798132758563,-0.7555700635382373,-0.8731179752311709,13870.1729916976,-0.8612982700830241
48,atr,2.0,1.0,0.5,3.0,511,1300,0.19569471624266144,0.4955490468758229,-2.2256758419744638,-0.8148418480798573,-0.9152331252139357,9406.508382937507,-0.9059349161706249
48,atr,2.0,1.0,0.5,4.0,627,1184,0.19936204146730463,0.5060687813808248,-2.1203964428849993,-0.8673921674921852,-0.9478001580480367,5918.532913244391,-0.9408146708675561
48,atr,2.0,1.0,0.5,5.0,733,1078,0.20600272851296045,0.5247153647765692,-2.0292727394009398,-0.902079665347355,-0.9663956105935932,3843.5674862213336,-0.9615643251377867
48,atr,2.0,1.0,0.5,6.0,836,975,0.21052631578947367,0.5324024557701358,-1.9589020991376773,-0.9258249022550707,-0.9775499441325791,2576.334589558236,-0.9742366541044176
48,atr,2.0,1.0,0.5,8.0,1020,791,0.21666666666666667,0.5638359727387791,-1.873935849406411,-0.9572012277228733,-0.9898993364002758,1191.4905255650046,-0.9880850947443499
48,atr,2.0,1.0,0.5,12.0,1288,523,0.22282608695652173,0.5887767627089102,-1.8474041002303352,-0.9831520355036069,-0.9973920198407725,329.6032441215634,-0.9967039675587843
48,atr,2.0,1.0,0.5,,1811,0,0.2473771397018222,0.6570317095328407,-1.4498959899419621,-0.9953520190784977,-0.999598197940117,52.43527121036903,-0.9994756472878963
48,atr,2.0,1.0,1.0,1.0,170,1641,0.18823529411764706,0.42774673081912085,-2.361409357753747,-0.5447759514305655,-0.686926874399753,33409.838807690205,-0.6659016119230979
48,atr,2.0,1.0,1.0,2.0,307,1504,0.23127035830618892,0.5331338087144168,-2.0576706307240147,-0.6728072317282014,-0.8062047476879033,21551.886567177928,-0.7844811343282208
48,atr,2.0,1.0,1.0,3.0,415,1396,0.25301204819277107,0.5992990479990712,-1.7537749261623596,-0.721893132975602,-0.8469558685692069,17439.293438639917,-0.8256070656136009
48,atr,2.0,1.0,1.0,4.0,514,1297,0.25680933852140075,0.6058559125009664,-1.6986624001250386,-0.795453921936613,-0.9020421584566511,11398.618186160129,-0.8860138181383987
48,atr,2.0,1.0,1.0,5.0,612,1199,0.2581699346405229,0.6156130157993899,-1.686366422328651,-0.8494133579078355,-0.9372135825722696,7398.640835717279,-0.9260135916428273
48,atr,2.0,1.0,1.0,6.0,708,1103,0.2612994350282486,0.6204425642409435,-1.6535341525530838,-0.8906206522164997,-0.9605360109872196,4677.549441368024,-0.9532245055863198
48,atr,2.0,1.0,1.0,8.0,890,921,0.2573033707865168,0.6050709569255345,-1.6870780557805938,-0.9457885409034982,-0.9857619332662483,1725.1929348345411,-0.9827480706516546
48,atr,2.0,1.0,1.0,12.0,1157,654,0.25842696629213485,0.6104123934817689,-1.736593444018706,-0.9825270073044997,-0.9972503289473555,359.72701668037286,-0.9964027298331962
48,atr,2.0,1.0,1.0,,1811,0,0.2865819988956378,0.6792106747406045,-1.3605074493267024,-0.9983769687630069,-0.9999128304311525,11.914672504105036,-0.9998808532749589
48,atr,2.0,1.5,,1.0,106,1705,0.25471698113207547,0.5539663960434174,-1.9924323825733532,-0.3346191129722128,-0.45935132740109563,58278.10410957704,-0.41721895890422955
48,atr,2.0,1.5,,2.0,201,1610,0.2736318407960199,0.6238068960259713,-1.7447238598113914,-0.473622334457792,-0.6153177335734166,42244.57212453968,-0.5775542787546033
48,atr,2.0,1.5,,3.0,277,1534,0.2779783393501805,0.6328199698337312,-1.6580935397710628,-0.5785368878417332,-0.7214569143641532,31181.124954708746,-0.6881887504529125
48,atr,2.0,1.5,,4.0,358,1453,0.29329608938547486,0.6698676603547774,-1.5141004286279711,-0.6445720651196631,-0.7825273953377393,24877.502527992994,-0.7512249747200701
48,atr,2.0,1.5,,5.0,429,1382,0.29836829836829837,0.6850193367984404,-1.4765840780375958,-0.7094292057553069,-0.8376987715601432,18959.795133953805,-0.810402048660462
48,atr,2.0,1.5,,6.0,509,1302,0.3005893909626719,0.6969565059397697,-1.441428417790392,-0.7672669096556968,-0.8824233037782708,14012.908547896575,-0.8598709145210343
48,atr,2.0,1.5,,8.0,633,1178,0.3001579778830964,0.6998386081470342,-1.3375957365145383,-0.8445164987870772,-0.9345511339547892,7948.971572471599,-0.920510284275284
48,atr,2.0,1.5,,12.0,859,952,0.3061699650756694,0.7054680010443728,-1.2269988062021036,-0.931669824792325,-0.9801711339739455,2577.2607716839707,-0.9742273922831602
48,atr,2.0,1.5,,,1811,0,0.34014356709000554,0.6403538264151647,-0.5656947210215562,-0.9992448291785763,-0.9999714493005838,4.136478171866691,-0.9999586352182813
48,atr,2.0,1.5,0.5,1.0,153,1658,0.16339869281045752,0.44561147406928586,-2.3949337375588478,-0.4260931245734012,-0.5638555817443591,47013.28441579281,-0.5298671558420719
48,atr,2.0,1.5,0.5,2.0,278,1533,0.17266187050359713,0.4794013788276057,-2.2824180101201104,-0.5926631218418583,-0.7349128575660802,28828.432152340807,-0.7117156784765919
