ticker,direction,entry_date,exit_date,entry_price,exit_price,shares,days_held,pnl_dollars,pnl_pct,reason
KDP,short,2018-01-29,2018-02-12,15.413159370422363,15.369715690612793,786.0,10,34.146732330322266,0.0028186096546135844,max_holding
QCOM,long,2018-02-05,2018-02-14,49.63054656982422,53.537960052490234,377.0,7,1473.094882965088,0.0787300111065421,mean_revert
AMGN,long,2018-02-05,2018-02-15,135.00428771972656,142.9136505126953,123.0,8,972.8516235351562,0.0585860117968168,mean_revert
CCEP,long,2018-02-05,2018-02-15,29.498472213745117,30.590721130371094,697.0,8,761.2974948883057,0.03702730462484874,mean_revert
INTU,long,2018-02-05,2018-02-15,148.09271240234375,159.04592895507812,138.0,8,1511.5438842773438,0.07396188762466765,mean_revert
MSTR,long,2018-02-05,2018-02-15,13.159000396728516,13.78499984741211,1563.0,8,978.437141418457,0.04757196077288855,mean_revert
EXC,long,2018-02-08,2018-02-15,19.072437286376953,20.065214157104492,1020.0,5,1012.6324081420898,0.052052962912960216,mean_revert
MDLZ,long,2018-02-09,2018-02-15,34.19143295288086,35.7655143737793,585.0,4,920.8376312255859,0.04603730481456205,mean_revert
ADI,long,2018-02-05,2018-02-20,73.20703887939453,75.78727722167969,206.0,10,531.5290985107422,0.03524576846409522,max_holding
LIN,long,2018-02-05,2018-02-20,131.69686889648438,134.57046508789062,156.0,10,448.281005859375,0.021819776092512403,max_holding
TRI,long,2018-02-05,2018-02-20,34.936134338378906,33.69872283935547,588.0,10,-727.5979614257812,-0.03541924492957098,max_holding
TER,long,2018-02-08,2018-02-20,38.013919830322266,43.02558135986328,229.0,7,1147.6704902648926,0.13183753614231078,mean_revert
MCHP,long,2018-02-07,2018-02-22,35.344478607177734,35.931419372558594,333.0,10,195.45127487182617,0.016606292934864906,max_holding
PEP,long,2018-02-08,2018-02-23,84.57559204101562,84.2146987915039,198.0,10,-71.45686340332031,-0.0042671087580055085,max_holding
MSTR,long,2018-02-28,2018-03-05,12.79800033569336,13.413999557495117,1729.0,3,1065.0626544952393,0.04813245863760049,mean_revert
WBD,short,2018-02-27,2018-03-07,26.040000915527344,23.940000534057617,596.0,6,1251.600227355957,0.0806451731043343,mean_revert
MDLZ,short,2018-03-06,2018-03-07,36.97445297241211,35.35982131958008,600.0,1,968.7789916992188,0.043668844919403205,mean_revert
CCEP,short,2018-03-05,2018-03-08,31.217775344848633,32.540958404541016,715.0,3,-946.0758876800537,-0.04238556543750407,stop_loss
